PEID	ROP3	geonameid
13693	114963	7932056
13695	101557	7730003
13696	101564	8659795
13698	101697	8659824
13702	101735	8638544
13703	101759	8659844
13704	101760	8659771
13705	101805	7910331
13706	101794	7729987
13707	101551	7729987
13708	117450	8634264
13713	101946	8638005
13716	102002	8659789
13719	101993	8659816
13720	101994	8659779
13722	102054	8634544
13724	102165	7729987
13725	102180	8634543
13727	114560	8634602
13728	106472	7730005
13731	102473	8634267
13732	102490	7874704
13733	102492	8638156
13734	102513	8631809
13735	102520	8634288
13736	102526	8659846
13737	102547	8659839
13740	102629	8659779
13741	102630	8634264
13742	102670	8634545
13743	102672	8638548
13744	102704	8659815
13748	102753	7730012
13749	102757	7729984
13751	102795	7730050
13752	103266	7730017
13754	104448	7701497
13755	102868	8638469
13756	102871	7932071
13757	102874	8638552
13758	102875	7932501
13759	113954	8636330
13760	102878	8635059
13761	102887	8638548
13762	102889	7932500
13763	102890	8638472
13765	102893	8638513
13766	102894	7701495
13767	102897	8638158
13768	102903	7871272
13769	102908	8636757
13771	102925	8638091
13772	102933	8638087
13773	102945	8638007
13774	102947	7729919
13775	102956	7701381
13776	102963	7932511
13777	102968	7730000
13779	102974	7910346
13780	102979	8659711
13781	102988	8659799
13782	102995	8659779
13784	103093	8634509
13785	103094	8634509
13786	103099	8659803
13788	103116	8634971
13789	114578	8634912
13790	103153	8634313
13795	101166	8659778
13796	103278	7932501
13797	103294	8659813
13798	103300	7729984
13799	103308	7729984
13800	103348	8636771
13803	103392	8659839
13804	103412	8634539
13805	105481	8659771
13806	103418	7874704
13808	103517	7729984
13809	103520	8659800
13810	103525	8659804
13811	103526	8659839
13812	103563	7871299
13815	103581	8634543
13816	103587	8631809
13817	103588	8634914
13818	103595	8634313
13821	103607	8634266
13823	103609	7871247
13824	103616	8659771
13825	103619	8634266
13826	103285	8634266
13827	101622	8659793
13828	103733	8633820
13829	103747	8659839
13832	103030	8659801
13833	103930	8634602
13835	103935	8638157
13836	103936	8638468
13837	103938	8638450
13838	103944	8659783
13839	103951	8638549
13840	103953	8637975
13841	103954	8634545
13842	103960	7729975
13844	103963	7730086
13847	103079	8659779
13848	103965	8659761
13850	103973	7873880
13852	103978	8636771
13853	103979	8634545
13854	103980	8634545
13855	103982	7730104
13856	103983	8659712
13857	104063	8634516
13858	104081	8637981
13859	104085	7729922
13860	104110	8638456
13861	104114	7729963
13862	104120	8636772
13865	104199	8634515
13866	104137	7730006
13869	104155	8634266
13870	104184	8634543
13872	104194	8659792
13873	104198	8634508
13877	104265	7932036
13878	104268	8659832
13879	104271	8634288
13880	114955	8634288
13883	104302	7730025
13884	104309	7729984
13886	104379	7871250
13889	104399	7910314
13890	104400	8634541
13891	104431	8634544
13892	104436	7871250
13895	104495	8659779
13896	104503	7871250
13897	113953	7701433
13898	104532	8659785
13899	104535	8659791
13900	104543	8634912
13901	104546	8659798
13902	104547	7874704
13904	104570	8659824
13905	110175	8633699
13907	104597	8634542
13908	104656	8659873
13909	104661	8634510
13911	104675	8634288
13912	104719	8634540
13913	104987	8634544
13915	104999	8659801
13916	105021	8634544
13917	105024	8638549
13918	105034	7729984
13920	105039	8634310
13921	105054	8634544
13922	105079	8634517
13923	105082	8634518
13924	105091	7730004
13929	105195	8634543
13930	114930	8635054
13931	105242	8638548
13932	105272	8659816
13933	105287	8659781
13935	105333	8634266
13937	105347	8659813
13938	105348	8638097
13939	105360	8638513
13941	114892	8659771
13942	105141	8659814
13943	105389	8659813
13944	105438	8659796
13945	105444	8634543
13946	105490	8659783
13947	105495	8634545
13949	105504	8659771
13951	105517	8659794
13953	105549	8659841
13954	105551	8659839
13956	105592	8659772
13957	108387	8659805
13958	116232	8634266
13959	105622	8659813
13962	105656	7729987
13963	105696	7730014
13964	105699	8659771
13965	105712	8634266
13966	115343	8659805
13967	105806	8659771
13968	105855	8659806
13969	105860	7730012
13970	105869	8659807
13971	105900	8638548
13972	105906	8659781
13974	105930	8635057
13976	105952	7729973
13977	105963	7932056
13979	106020	8659785
13980	106022	7730056
13981	107859	8659771
13982	106191	7932056
13983	106228	8659838
13984	106240	8659865
13986	106247	7729984
13988	106326	8659841
13989	109449	8659841
13990	106001	8659839
13992	106481	8659804
13993	106479	8659839
13994	106492	8659809
13995	106517	7932056
13998	106582	8659711
13999	106649	8638097
14000	106683	8634288
14003	106776	8634517
14005	106850	8659813
14006	106891	8659773
14011	107071	7910314
14012	107091	8634516
14013	107153	7932499
14015	107162	7932499
14016	107172	8659784
14017	107239	8659874
14018	107264	8659842
14019	107272	8659873
14021	107283	8659839
14022	107297	8659803
14023	107303	7701464
14026	106197	8659785
14032	107354	7932500
14033	107359	2324433
14034	107362	8638548
14037	107365	8638513
14040	101798	7701521
14041	107432	8636761
14043	107514	8635060
14044	107516	7701434
14047	107561	8659783
14048	107562	7932501
14049	107574	8659800
14050	107579	8638544
14051	107583	7730397
14052	107584	7873928
14053	107592	8638118
14054	107593	8638548
14055	107598	8638087
14056	107599	8638092
14058	107600	7701495
14059	107601	8638156
14060	107602	8636772
14062	107616	8638478
14063	107617	8638073
14064	107618	8636772
14065	107619	8636771
14066	107620	8636773
14067	107621	8638156
14069	107633	7932499
14071	107689	8638479
14072	107691	7932062
14073	107692	8638092
14074	107697	8636772
14076	107724	8634264
14077	107749	8634506
14079	107915	8659809
14080	107986	8659787
14081	108064	8634543
14082	100318	8659771
14083	108095	8634267
14084	108118	7701464
14085	104619	7729973
14086	108163	8631813
14087	108211	7730022
14088	101056	7729983
14093	108435	8634516
14094	108437	8634543
14095	108449	8634543
14097	108710	8659860
14098	108737	8636771
14099	108767	7729988
14103	108903	8634510
14104	108910	7873915
14105	108911	8634543
14109	109329	8634288
14110	109381	8633560
14113	109455	8638095
14114	109590	7729973
14115	109618	8634511
14116	109630	8634544
14118	109748	7730022
14119	109749	7729984
14120	109772	9180446
14121	109780	7730022
14122	109813	8659790
14123	109845	8634314
14124	109862	8634508
14125	114730	8634266
14126	109938	8659813
14127	109963	8659792
14128	110032	8659815
14130	110049	8659784
14131	110087	8659774
14132	110089	7729995
14133	110203	8634288
14134	110259	8659790
14136	110312	8635060
14138	110348	8638547
14140	110349	7932505
14142	110369	8636758
14143	110373	7729971
14144	110375	7932505
14146	110377	8636742
14147	110380	7729925
14148	110388	7729931
14149	110400	8638547
14150	110404	8636772
14151	115521	8634914
14152	110424	7729939
14153	110462	8638544
14154	110466	8638542
14155	110467	7729945
14156	110475	7730006
14157	110554	7729966
14160	110593	8659785
14161	110632	8659789
14165	110695	8634264
14167	110737	8634507
14168	110757	8635055
14170	110763	8659841
14171	101146	8634310
14172	110794	7932500
14173	110859	7729966
14174	110869	8659780
14181	110938	7932502
14182	110942	8638513
14183	106486	2232640
14184	110967	8659813
14185	110994	8635060
14187	111021	8636775
14188	104605	8659829
14189	111043	8635058
14191	111062	7932501
14192	111078	8634517
14193	111095	8555718
14199	111122	8659804
14201	111145	7729984
14203	111156	8634314
14204	111165	8634266
14205	111171	8631809
14209	100362	11994811
14212	102997	11203894
14214	108149	11995790
14215	108693	11203920
14216	100724	2244993
14218	100925	2251792
14219	101019	2243943
14220	101114	10778875
14221	101190	2250648
14223	101838	7732977
14224	110950	10779432
14225	105310	7732979
14227	103076	7670821
14228	103074	2248699
14229	103072	2244181
14231	104152	2244993
14234	102625	2253903
14245	104921	2244993
14247	110655	10778875
14249	106233	2245705
14250	106236	10402310
14251	106266	2244993
14252	106274	2243943
14254	107867	2243943
14255	108129	7732977
14264	109413	2254443
14265	109634	2243943
14267	110856	7732977
14270	101012	9179949
14272	101109	9179949
14273	101576	2409913
14274	101728	2408083
14276	111211	2407650
14278	103072	2407650
14279	103420	2404399
14281	114893	2407469
14282	105309	2404399
14283	105310	9179949
14284	105311	9179949
14285	105323	9179949
14286	105445	2407650
14287	111065	2409983
14288	105827	2409983
14290	106265	2407650
14291	111215	2410021
14292	105051	2407469
14294	108934	2405008
14295	109485	2408249
14296	109634	2408083
14297	109939	9179949
14298	110483	2404399
14299	110950	2407650
14300	111095	9179949
14301	103872	8634510
14302	100023	2232640
14303	100059	2597445
14304	100074	2597443
14306	100179	2365263
14308	100183	2367659
14310	100273	8659784
14312	103957	2367885
14313	100352	2597444
14315	100404	2597445
14317	100753	2363907
14319	100685	2365382
14321	101101	2363907
14322	114895	2367567
14324	109429	2364811
14325	106692	2597448
14326	101797	2367163
14327	101699	2597444
14333	100396	2365189
14334	114964	2294234
14337	102372	2597446
14340	102695	2365570
14342	102974	2363533
14343	103041	2367885
14345	116607	2365263
14347	103080	2365189
14348	103095	2365263
14349	103199	2365189
14357	103587	2597447
14358	103733	2365263
14361	103928	2367989
14369	114601	8634266
14373	104357	2367885
14374	104526	2363907
14375	114617	8659783
14376	102846	2365263
14377	114624	8659771
14380	104945	11153175
14381	101435	2597446
14384	105270	2364078
14386	105293	2597445
14387	105294	2367659
14391	105480	2362006
14393	100927	8659771
14395	107485	8659785
14396	114833	2363533
14401	105867	2364078
14403	105983	7932036
14406	106200	2597448
14407	114890	8659782
14408	106039	2367885
14410	114980	2367989
14411	114668	8659771
14414	106781	2367163
14417	107336	7932036
14419	107501	7910314
14420	107326	8659771
14437	108636	8634266
14441	108972	8659834
14442	104998	8659785
14444	109781	2366167
14448	115354	2365263
14453	105525	7729988
14456	110597	2365189
14457	110602	2363489
14462	111095	2363489
14463	100425	7670612
14466	103544	8335225
14467	103783	7670922
14468	103926	424739
14470	108463	7670598
14471	109644	7670928
14472	101230	7670922
14473	100238	215709
14474	100259	443329
14476	100412	11288215
14477	100425	2314300
14478	100579	216140
14479	100620	11288213
14480	100638	216140
14481	100673	219402
14482	100681	204704
14483	109846	216140
14484	100921	7731893
14485	100940	11288216
14489	100980	216140
14490	100983	11996238
14491	100987	209610
14492	103268	7731893
14493	101042	219402
14496	101167	11288216
14498	101197	216140
14499	101243	11288213
14501	101246	205413
14502	101252	215709
14507	101468	210596
14510	101523	11288216
14511	114946	216661
14513	101572	216661
14514	101574	11288216
14515	101578	2313847
14516	101581	11288216
14522	101694	216140
14523	101698	209610
14524	101710	208741
14525	101727	2313191
14526	101761	11288215
14527	101801	214140
14528	108463	206938
14529	101815	209610
14530	101817	205413
14531	101818	11288216
14532	101819	219402
14533	101828	11288213
14534	101829	206938
14535	109644	8334579
14536	101939	2313191
14538	102181	2313860
14539	102708	216140
14540	102807	11288216
14541	102809	2313847
14542	102862	2313191
14547	103034	2314300
14548	103040	204704
14549	103046	215709
14550	103081	205413
14551	103086	7731893
14554	103275	11288216
14555	103276	11288215
14556	103295	219402
14557	103297	204704
14558	103372	7731895
14559	103401	7731893
14560	103568	7731896
14561	103678	205828
14562	103736	205413
14563	103783	206938
14564	103860	205253
14565	103861	2313860
14566	103915	206938
14567	103917	2313847
14571	104364	205413
14572	104419	215709
14574	104475	215709
14577	114910	219402
14579	104607	11288214
14580	104608	11288213
14581	115386	9143464
14582	114496	205828
14583	104812	204704
14584	104866	210596
14587	105022	204704
14588	105085	216140
14592	105179	2317277
14593	105186	443342
14594	105285	7731893
14595	105286	11288215
14596	105332	205828
14598	115341	11288213
14599	105485	209610
14600	115385	209610
14602	105539	2313847
14603	114888	11288213
14604	105603	204697
14605	105612	11288213
14606	105635	7731894
14607	105690	209610
14609	105703	214140
14610	105715	215709
14611	105718	209610
14612	105727	216140
14613	105767	216661
14614	105768	216140
14619	105927	2313860
14620	105810	11288216
14621	105814	216140
14623	115344	216661
14626	105842	204704
14627	105843	204704
14628	105858	2313860
14630	105897	216141
14631	105898	209610
14632	105899	210596
14633	105907	215709
14635	105926	922727
14637	105936	216661
14638	105946	210596
14639	105947	922727
14640	105949	216140
14641	105961	11288216
14642	106250	216140
14643	106251	219402
14644	106252	216140
14647	106443	216140
14648	106455	204704
14649	106458	2313847
14650	106463	11288215
14652	106475	204704
14654	106477	215709
14655	106483	204704
14658	106581	2314300
14659	106719	204704
14660	106756	204697
14661	106763	11996236
14662	106765	7731893
14663	106811	216140
14665	106846	2313847
14666	106901	216140
14667	106978	206938
14668	106982	205413
14669	107068	206938
14670	107146	215709
14671	107155	922727
14672	107159	214140
14673	107613	215709
14674	107161	216661
14675	107163	216140
14676	107165	11288216
14677	107176	208741
14679	107242	204697
14680	107253	7731896
14683	107258	219402
14684	107260	11288216
14685	107262	215709
14686	107274	2313847
14687	107278	208741
14688	107281	214140
14690	107290	209610
14691	107256	11288215
14693	107363	205828
14694	107487	2313191
14696	107532	215709
14697	107540	206938
14699	107564	205413
14700	107572	7732064
14701	107639	209610
14702	107642	215709
14703	107804	219402
14704	107963	2313860
14705	107971	2313847
14706	107983	206938
14707	108070	215709
14708	108090	204704
14710	108129	2317277
14712	108462	922727
14713	108533	2313191
14714	108541	210596
14715	108569	2313860
14716	115384	922727
14717	108648	7731894
14719	108839	2313191
14720	108860	219402
14721	108941	205413
14724	109378	204704
14725	109401	2313860
14727	109405	2313847
14728	109407	214140
14729	109408	209610
14730	109410	11288214
14731	109446	215709
14732	109586	2313860
14734	109677	205253
14735	109693	219402
14737	109935	205413
14738	115387	208741
14739	109976	205828
14740	110047	2313191
14742	110514	215709
14744	110861	214140
14746	110931	2313860
14747	110939	11288215
14748	110963	204697
14749	110977	2313847
14751	111023	205828
14753	111088	2317277
14754	111120	216141
14756	111178	209610
14757	112351	205413
14761	100425	7667643
14762	100499	200573
14766	101254	184742
14768	101604	197744
14769	101615	187583
14770	102927	184742
14772	101771	187583
14773	101720	200066
14774	101962	184742
14776	102210	179380
14779	102376	7667643
14784	102911	198474
14786	103104	187583
14787	112045	184742
14789	103237	187895
14794	116536	184742
14796	104022	184742
14800	105028	192898
14801	104515	191037
14805	104997	7667661
14808	105050	191298
14809	105202	444185
14811	105455	7667678
14817	115030	7667665
14819	105956	7667657
14822	106128	179585
14827	115347	186824
14833	102006	200573
14834	104847	184742
14837	107680	179585
14838	107737	199987
14839	107891	150555
14842	105883	7667643
14843	110411	179585
14844	108091	178145
14847	108354	187583
14850	103926	184742
14851	108488	200066
14853	108538	187583
14855	108687	179585
14864	109894	7667652
14867	109975	199987
